rayon,l_all_inv,f_all_inv,f_nonextr_inv,l_nonextr_inv,oblast,year,employment,agriculture,production,retail,ppi
Ereymentau,9297473.0,89038.0,0.0,4317942.0,Aqmola,2020,13.8,21933.0,13180.7,3061.3,101.9
Ereymentau,9911079.0,142464.0,9301.0,5434917.0,Aqmola,2021,12.8,28470.912808404424,18104.5,13795.0,109.5
Ereymentau,13835304.0,186489.0,636.0,7280241.0,Aqmola,2022,13.5,35951.1651467322,19671.9,17947.3,105.3
Ereymentau,16732037.0,241888.0,196719.0,5787934.0,Aqmola,2023,12.1,20193.4,19820.4,7519.9,104.8
Ereymentau,13057062.0,112584.0,112584.0,2689980.0,Aqmola,2024,12.3,,,,
Kokshetau city,25362109.0,1187782.0,1187782.0,18402222.0,Aqmola,2014,88.5,1964.0,82158.1,97495.8,104.5
Kokshetau city,,,,,Aqmola,2015,90.7,3212.9,83694.5,104833.6,108.6
Kokshetau city,28483097.0,1720145.0,1592194.0,22048177.0,Aqmola,2016,91.9,3481.4,99581.4,124935.2,109.7
Kokshetau city,30894746.0,1432479.0,1403644.0,21007428.0,Aqmola,2017,92.4,4320.6,106302.3,144202.6,102.8
Kokshetau city,37822059.0,947753.0,947753.0,24168284.0,Aqmola,2018,91.4,4774.9,105998.9,184575.9,107.7
Kokshetau city,41700173.0,2543749.0,2543749.0,27476456.0,Aqmola,2019,91.0,5070.6,112034.8,199561.8,113.0
Kokshetau city,73740966.0,1237477.0,1234695.0,31062648.0,Aqmola,2020,86.7,5855.1,178650.5,165988.7,101.9
Kokshetau city,61799758.0,1287077.0,1285738.0,45260793.0,Aqmola,2021,86.3,7895.245307853243,237133.6,138971.2,109.5
Kokshetau city,98752411.0,2939802.0,2939802.0,89937340.0,Aqmola,2022,98.9,8912.22787510223,264376.4,185993.7,105.3
Kokshetau city,84122398.0,4113175.0,4113175.0,62283023.0,Aqmola,2023,90.0,7302.8,313518.2,185855.8,104.8
Kokshetau city,86119120.0,4510077.0,4510077.0,51756167.0,Aqmola,2024,90.7,,,,
Qorghalzhyn,1908865.0,3233.0,3233.0,409347.0,Aqmola,2014,5.2,5275.0,1768.4,353.5,104.5
Qorghalzhyn,,,,,Aqmola,2015,4.9,6049.7,2642.9,369.5,108.6
Qorghalzhyn,2416545.0,0.0,0.0,503237.0,Aqmola,2016,4.7,8274.2,3240.8,416.4,109.7
Qorghalzhyn,2169668.0,0.0,0.0,446083.0,Aqmola,2017,4.4,6752.3,2813.4,594.2,102.8
Qorghalzhyn,2537893.0,17930.0,17930.0,627290.0,Aqmola,2018,4.2,10847.132871849168,2657.0,581.8,107.7
Qorghalzhyn,1904874.0,3605.0,0.0,769017.0,Aqmola,2019,4.1,9565.7,3869.9,691.9,113.0
Qorghalzhyn,3007724.0,28283.0,20918.0,513874.0,Aqmola,2020,4.0,16345.9,1738.1,229.7,101.9
Qorghalzhyn,4915802.0,0.0,0.0,646799.0,Aqmola,2021,4.2,17473.178087640736,1576.2,2002.5,109.5
Qorghalzhyn,3401143.0,0.0,0.0,514650.0,Aqmola,2022,3.8,17700.929454153753,2039.3,3169.1,105.3
Qorghalzhyn,2693269.0,0.0,0.0,697515.0,Aqmola,2023,3.9,11001.1,1674.7,382.7,104.8
Qorghalzhyn,0.0,0.0,0.0,1122427.0,Aqmola,2024,3.3,,,,
Qosshi city,,,,,Aqmola,2014,0.0,,,,104.5
Qosshi city,,,,,Aqmola,2015,0.0,,,,108.6
Qosshi city,,,,,Aqmola,2016,0.0,,,,109.7
Qosshi city,,,,,Aqmola,2017,0.0,,,,102.8
Qosshi city,,,,,Aqmola,2018,0.0,,,,107.7
Qosshi city,,,,,Aqmola,2019,0.0,,,,113.0
Qosshi city,,,,,Aqmola,2020,0.0,,,,101.9
Qosshi city,17830934.0,4012.0,4012.0,13077446.0,Aqmola,2021,0.0,545.8743539549016,8819.5,3777.3,109.5
Qosshi city,31711269.0,6167.0,6167.0,21420418.0,Aqmola,2022,26.6,726.78561323,9117.6,5313.2,105.3
Qosshi city,44514689.0,1146371.0,1146371.0,35487406.0,Aqmola,2023,27.8,475.0,11911.3,6892.5,104.8
Qosshi city,45233865.0,6544.0,6544.0,27618680.0,Aqmola,2024,29.1,,,,
Sandyqtau,3567018.0,164391.0,164391.0,922389.0,Aqmola,2014,11.5,16212.8,1889.6,103.7,104.5
Sandyqtau,,,,,Aqmola,2015,10.2,19325.7,1861.8,88.0,108.6
Sandyqtau,4277559.0,0.0,0.0,387152.0,Aqmola,2016,10.1,22634.6,2474.6,167.5,109.7
Sandyqtau,4065308.0,6375.0,0.0,458228.0,Aqmola,2017,9.7,28610.8,2268.5,111.8,102.8
Sandyqtau,4925989.0,1359830.0,1359830.0,837410.0,Aqmola,2018,9.6,24606.717076112785,2629.7,100.1,107.7
Sandyqtau,5383488.0,272361.0,272361.0,215547.0,Aqmola,2019,9.5,33719.0,1918.9,62.0,113.0
Sandyqtau,7436427.0,228553.0,228553.0,797409.0,Aqmola,2020,9.5,48572.6,2329.2,53.2,101.9
Sandyqtau,14763610.0,0.0,0.0,957753.0,Aqmola,2021,9.1,48671.1884504412,2433.0,146.2,109.5
Sandyqtau,11931854.0,209.0,209.0,1228147.0,Aqmola,2022,9.3,92394.96480790302,2071.1,98.9,105.3
Sandyqtau,10356322.0,761735.0,753075.0,460492.0,Aqmola,2023,9.7,50154.5,2317.2,70.4,104.8
Sandyqtau,9467141.0,96416.0,0.0,1959891.0,Aqmola,2024,8.8,,,,
Shortandy,2869600.0,71446.0,0.0,1088540.0,Aqmola,2014,17.1,9135.4,10652.8,4186.5,104.5
Shortandy,,,,,Aqmola,2015,15.7,12123.4,12197.3,4429.1,108.6
Shortandy,6703439.0,1616951.0,343126.0,3511949.0,Aqmola,2016,17.1,15567.4,17843.6,5183.6,109.7
Shortandy,6380617.0,2360048.0,381585.0,4124405.0,Aqmola,2017,16.2,13935.0,20065.4,5689.6,102.8
Shortandy,6564834.0,2151869.0,435.0,3716135.0,Aqmola,2018,16.3,17620.656249665393,32501.0,3803.1,107.7
Shortandy,13687980.0,2047672.0,21633.0,6879217.0,Aqmola,2019,16.1,20576.7,47271.5,5610.0,113.0
Shortandy,9989750.0,2849620.0,158037.0,2010449.0,Aqmola,2020,16.1,31928.1,65528.3,5622.3,101.9
Shortandy,,,,,Aqmola,2021,16.0,34665.15929634468,63244.9,4746.7,109.5
Shortandy,5268991.0,15678072.0,14551279.0,1442860.0,Aqmola,2022,15.6,44693.007366750055,93623.3,6978.3,105.3
Shortandy,10014078.0,538376.0,0.0,2413867.0,Aqmola,2023,15.7,24515.2,122602.8,11037.2,104.8
Shortandy,13345883.0,678564.0,0.0,4054668.0,Aqmola,2024,14.4,,,,
Stepnogorsk city,5797836.0,2960574.0,1637284.0,2956251.0,Aqmola,2014,38.1,2212.1,69044.3,15462.6,104.5
Stepnogorsk city,,,,,Aqmola,2015,38.2,2899.2,69540.3,16615.6,108.6
Stepnogorsk city,7135367.0,4690126.0,942576.0,6250538.0,Aqmola,2016,39.9,3152.8,95937.9,25011.5,109.7
Stepnogorsk city,10756039.0,8430718.0,748376.0,9908475.0,Aqmola,2017,39.4,3839.8,94195.4,28213.6,102.8
Stepnogorsk city,13363218.0,7988579.0,1670848.0,12282528.0,Aqmola,2018,39.2,3968.05616928363,140072.9,27546.4,107.7
Stepnogorsk city,20671106.0,5941622.0,2321068.0,17510082.0,Aqmola,2019,38.7,4166.3,165779.6,27546.4,113.0
Stepnogorsk city,9817544.0,44596778.0,30237955.0,5768554.0,Aqmola,2020,36.6,4904.8,192799.0,25246.5,101.9
Stepnogorsk city,23617829.0,40305085.0,26733549.0,17365054.0,Aqmola,2021,35.9,6638.288705689623,194574.1,21382.5,109.5
Stepnogorsk city,18977114.0,11383226.0,2359186.0,13034654.0,Aqmola,2022,36.0,8263.969195239186,405339.9,18986.7,105.3
Stepnogorsk city,18033849.0,7808853.0,4755912.0,12603351.0,Aqmola,2023,34.0,5648.5,408753.0,29431.2,104.8
Stepnogorsk city,18894888.0,4794754.0,1147748.0,9785674.0,Aqmola,2024,34.0,,,,
Tselinograd,28691450.0,27408.0,27408.0,5584826.0,Aqmola,2014,35.4,15223.5,8885.2,1952.6,104.5
Tselinograd,,,,,Aqmola,2015,35.2,18517.7,16716.2,1518.6,108.6
Tselinograd,25167490.0,28014.0,28014.0,12569483.0,Aqmola,2016,38.0,24415.4,22449.5,1533.2,109.7
Tselinograd,33275158.0,3073.0,3073.0,20560167.0,Aqmola,2017,37.2,26875.6,25700.8,5452.7,102.8
Tselinograd,38260112.0,668452.0,667178.0,27811425.0,Aqmola,2018,39.7,36231.44607527343,32184.4,4664.9,107.7
Tselinograd,66352056.0,904737.0,904709.0,45417094.0,Aqmola,2019,41.4,36384.2,37220.4,6618.7,113.0
Tselinograd,85272312.0,5147.0,752.0,64542185.0,Aqmola,2020,43.2,57232.6,41331.6,6356.1,101.9
Tselinograd,52804124.0,153332.0,332.0,28923247.0,Aqmola,2021,46.0,60317.531788253415,45768.1,5286.8,109.5
Tselinograd,54894919.0,5725.0,5725.0,26413263.0,Aqmola,2022,40.9,65411.5424183149,49027.6,10818.7,105.3
Tselinograd,67856439.0,108895.0,108895.0,33288609.0,Aqmola,2023,40.5,51602.4,51309.6,11161.0,104.8
Tselinograd,112624504.0,11264.0,11264.0,30733788.0,Aqmola,2024,42.5,,,,
Yesil,4445182.0,44866.0,44866.0,3424336.0,Aqmola,2014,15.4,17259.9,4354.3,103.3,104.5
Yesil,,,,,Aqmola,2015,14.0,21468.5,6005.7,98.5,108.6
Yesil,7282713.0,0.0,127952.0,3045060.0,Aqmola,2016,14.4,25071.6,6908.6,133.9,109.7
Yesil,5158834.0,0.0,0.0,2675583.0,Aqmola,2017,14.0,27284.6,5358.0,65.7,102.8
Yesil,6410879.0,0.0,0.0,2807894.0,Aqmola,2018,13.6,22082.309589709832,2819.8,110.8,107.7
Yesil,4450614.0,46.0,46.0,714372.0,Aqmola,2019,13.2,30075.0,2841.3,117.0,113.0
Yesil,9303290.0,99717.0,99717.0,1728751.0,Aqmola,2020,12.8,38827.8,3242.0,109.8,101.9
Yesil,10659053.0,158117.0,4591.0,1919184.0,Aqmola,2021,12.4,38777.14751549515,3623.6,73.8,109.5
Yesil,12097262.0,61656.0,269.0,1176375.0,Aqmola,2022,12.2,75535.81080640783,2859.1,53.6,105.3
Yesil,9938927.0,27902.0,0.0,731673.0,Aqmola,2023,12.0,42228.8,3036.6,124.4,104.8
Yesil,11359676.0,13175.0,0.0,1178656.0,Aqmola,2024,11.3,,,,
Zerendi,7443949.0,392166.0,63454.0,1663870.0,Aqmola,2014,23.5,17254.5,48816.3,4568.3,104.5
Zerendi,,,,,Aqmola,2015,22.3,22301.2,48033.0,3837.2,108.6
Zerendi,5563468.0,321268.0,172327.0,2073432.0,Aqmola,2016,21.6,25737.0,96410.6,2905.8,109.7
Zerendi,8432668.0,35719.0,22084.0,1198997.0,Aqmola,2017,21.0,35489.8,185211.1,2405.8,102.8
Zerendi,17730652.0,25900.0,25900.0,3849569.0,Aqmola,2018,20.8,33697.933131316415,206858.5,2490.5,107.7
Zerendi,26611645.0,94346.0,94346.0,6920573.0,Aqmola,2019,21.0,42634.4,249521.7,4105.9,113.0
Zerendi,15080490.0,162938.0,160948.0,4159015.0,Aqmola,2020,19.6,53604.6,356539.9,2527.4,101.9
Zerendi,23631915.0,6279.0,4379.0,13500141.0,Aqmola,2021,19.6,61106.198824589716,342681.7,6451.9,109.5
Zerendi,31460622.0,89477.0,78682.0,18372996.0,Aqmola,2022,18.9,89920.051537519,362876.6,2184.1,105.3
Zerendi,33960771.0,41098.0,41098.0,25473908.0,Aqmola,2023,18.4,51326.3,414101.4,3657.7,104.8
Zerendi,0.0,0.0,0.0,14746621.0,Aqmola,2024,17.5,,,,
Zhaqsyn,2152768.0,29658.0,29658.0,350538.0,Aqmola,2014,12.0,20521.8,1991.6,105.3,104.5
Zhaqsyn,,,,,Aqmola,2015,11.2,24308.2,2241.0,97.3,108.6
Zhaqsyn,4923143.0,9613.0,0.0,959391.0,Aqmola,2016,11.4,27745.8,2918.2,81.1,109.7
Zhaqsyn,5550860.0,35472.0,15054.0,3139317.0,Aqmola,2017,11.0,30922.1,3223.5,86.2,102.8
Zhaqsyn,7965119.0,425650.0,348672.0,4576783.0,Aqmola,2018,10.9,30483.41342951182,2521.5,117.1,107.7
Zhaqsyn,7186828.0,245363.0,12452.0,2614614.0,Aqmola,2019,10.8,40516.4,2721.6,58.5,113.0
Zhaqsyn,7642848.0,105953.0,65063.0,995288.0,Aqmola,2020,10.3,45928.9,2801.9,77.1,101.9
Zhaqsyn,14298225.0,19190.0,0.0,6820994.0,Aqmola,2021,10.1,46609.06685381203,3486.0,185.3,109.5
Zhaqsyn,13168989.0,179.0,179.0,1753754.0,Aqmola,2022,8.7,81476.47571813352,2889.8,40.6,105.3
Zhaqsyn,11631970.0,60138.0,0.0,2014624.0,Aqmola,2023,8.4,44741.0,2684.0,235.4,104.8
Zhaqsyn,11133376.0,0.0,0.0,4296203.0,Aqmola,2024,8.3,,,,
Zharqain,3243157.0,98529.0,96464.0,1071602.0,Aqmola,2014,8.7,20002.0,1921.4,977.9,104.5
Zharqain,,,,,Aqmola,2015,8.1,22923.5,1973.7,1037.7,108.6
Zharqain,5687192.0,664220.0,203086.0,898093.0,Aqmola,2016,8.3,28124.6,2518.7,3943.2,109.7
Zharqain,6049435.0,1030630.0,540021.0,2175649.0,Aqmola,2017,7.9,26272.5,2495.3,4420.1,102.8
Zharqain,4216257.0,510669.0,469532.0,2089887.0,Aqmola,2018,7.9,28493.11321642445,2932.7,3235.7,107.7
Zharqain,5192002.0,49000.0,22328.0,2160152.0,Aqmola,2019,7.8,35134.3,3564.1,3067.9,113.0
Zharqain,4300624.0,156324.0,156324.0,1049283.0,Aqmola,2020,7.4,43677.2,3960.4,1487.2,101.9
Zharqain,7093497.0,44656.0,8000.0,2443418.0,Aqmola,2021,7.1,34586.4548524657,4234.2,1379.3,109.5
Zharqain,7303474.0,17824.0,17824.0,1255415.0,Aqmola,2022,7.2,89229.24098192748,3668.2,5169.5,105.3
Zharqain,9479457.0,2069699.0,2069699.0,1267990.0,Aqmola,2023,7.0,35983.4,4129.0,4849.2,104.8
Zharqain,10291425.0,881.0,881.0,6229375.0,Aqmola,2024,6.3,,,,
Aiteke_bi,5617788.0,37408.0,0.0,3156976.0,Aqtobe,2016,11.4,19792.6,2243.0,4717.5,113.1
Aiteke_bi,4690205.0,25072.0,2043.0,2952906.0,Aqtobe,2017,11.5,21608.9,2447.0,5126.6,118.0
Aiteke_bi,4671048.0,381908.0,381908.0,1909510.0,Aqtobe,2018,11.5,24059.8,5338.0,5900.6,102.2
Aiteke_bi,6226602.0,14690.0,14663.0,1689892.0,Aqtobe,2019,11.6,25794.9,8798.0,6281.1,107.1
Aiteke_bi,7629261.0,1327953.0,31124.0,1885386.0,Aqtobe,2020,11.5,35037.2,7802.0,7112.6,84.9
Aiteke_bi,11097792.0,1657254.0,15903.0,2164563.0,Aqtobe,2021,11.8,31876.4,16184.0,8777.0,149.3
Aiteke_bi,14595310.0,1203648.0,69731.0,1367603.0,Aqtobe,2022,9.8,43736.6,20918.296,9433.6,134.7
Aiteke_bi,18898792.0,596468.0,95268.0,1359204.0,Aqtobe,2023,10.7,29464.4,10521.0,10835.4,90.1
Aiteke_bi,10465594.0,1700047.0,828412.0,2254222.0,Aqtobe,2024,,,,,
Alga,11418509.0,24935.0,24935.0,8052175.0,Aqtobe,2016,18.1,19715.7,8413.0,3133.1,113.1
Alga,7146761.0,104342.0,104342.0,2530076.0,Aqtobe,2017,17.2,22186.9,10838.0,3411.9,118.0
Alga,7123212.0,9410.0,9410.0,1915110.0,Aqtobe,2018,18.4,25327.7,11779.0,5134.5,102.2
Alga,10521890.0,38716.0,0.0,2781118.0,Aqtobe,2019,17.7,28502.1,12580.0,5424.3,107.1
Alga,14432252.0,61700.0,61700.0,4489659.0,Aqtobe,2020,17.5,29994.2,13687.0,5828.9,84.9
Alga,14458017.0,0.0,0.0,5304393.0,Aqtobe,2021,17.6,25505.9,12431.0,4240.1,149.3
Alga,12579374.0,5669808.0,5658008.0,5808964.0,Aqtobe,2022,18.1,25419.3,8426.438,4704.4,134.7
Alga,23503851.0,6089189.0,6085433.0,7064181.0,Aqtobe,2023,18.0,21606.9,10793.0,5534.9,90.1
Alga,18758348.0,15662145.0,15662145.0,5494309.0,Aqtobe,2024,,,,,
Aqtobe_city,138841548.0,15108594.0,14145969.0,109642027.0,Aqtobe,2016,222.5,19609.3,373390.0,453070.3,113.1
Aqtobe_city,133063875.0,12997015.0,8643369.0,88113044.0,Aqtobe,2017,227.5,22200.0,527838.0,443660.5,118.0
Aqtobe_city,151433645.0,17156130.0,10841597.0,108454038.0,Aqtobe,2018,232.6,25501.1,588694.0,467925.6,102.2
Aqtobe_city,178652013.0,22091720.0,17817786.0,112323943.0,Aqtobe,2019,232.0,29122.4,580650.0,486014.2,107.1
Aqtobe_city,217895259.0,18257182.0,9573559.0,156368089.0,Aqtobe,2020,233.8,33577.7,564726.0,538176.9,84.9
Aqtobe_city,241482925.0,35396234.0,24016679.0,193596427.0,Aqtobe,2021,234.8,43046.6,835997.0,641776.4,149.3
Aqtobe_city,230742530.0,58604889.0,16294056.0,165989944.0,Aqtobe,2022,249.5,50691.2,1180779.76,593200.5,134.7
Aqtobe_city,352313861.0,8033089.0,5965749.0,285214839.0,Aqtobe,2023,255.7,47659.6,973334.0,543798.7,90.1
Aqtobe_city,283411146.0,14314297.0,9506717.0,192492766.0,Aqtobe,2024,,,,,
Baighanin,30103707.0,9800245.0,245675.0,6480404.0,Aqtobe,2016,10.7,9627.3,144775.0,1338.8,113.1
Baighanin,29112546.0,29134452.0,10704221.0,9270834.0,Aqtobe,2017,10.7,10073.2,161930.0,1536.3,118.0
Baighanin,55071869.0,42290759.0,10389857.0,22888634.0,Aqtobe,2018,10.8,11998.0,223626.0,3501.7,102.2
Baighanin,35063375.0,32138523.0,9975529.0,13621187.0,Aqtobe,2019,11.2,13913.4,214140.0,3717.0,107.1
Baighanin,79475023.0,29438651.0,16636036.0,61563018.0,Aqtobe,2020,11.6,16645.1,125983.0,4092.5,84.9
Baighanin,51480770.0,47659648.0,2783970.0,4722806.0,Aqtobe,2021,12.1,19645.6,169504.0,4427.1,149.3
Baighanin,53881049.0,34919094.0,1414915.0,3510918.0,Aqtobe,2022,11.8,21811.9,238847.945,3642.4,134.7
Baighanin,89912137.0,20797055.0,2599703.0,13402065.0,Aqtobe,2023,11.3,20045.1,211726.2,4083.8,90.1
Baighanin,31925466.0,13695262.0,902408.0,2592009.0,Aqtobe,2024,,,,,
Khromtau,18301182.0,20298158.0,274303.0,2674454.0,Aqtobe,2016,21.2,,228526.162,9837.900000000001,113.1
Khromtau,22918960.0,18580677.0,612532.0,4568548.0,Aqtobe,2017,21.1,,268451.414,8246.0,118.0
Khromtau,30547034.0,40245845.0,926033.0,2615758.0,Aqtobe,2018,21.6,,306876.587,11311.0,102.2
Khromtau,27729734.0,74955272.0,28938296.0,2533055.0,Aqtobe,2019,21.6,,311600.596,11738.7,107.1
Khromtau,65943098.0,41603068.0,6309036.0,7173371.0,Aqtobe,2020,20.8,,305922.89,17614.5,84.9
Khromtau,96129416.0,29321046.0,1046133.0,10747702.0,Aqtobe,2021,21.2,,477457.796,21712.5,149.3
Khromtau,113345194.0,22231962.0,2052152.0,5750223.0,Aqtobe,2022,22.7,,551342.24,26142.699999999997,134.7
Khromtau,167906055.0,28920364.0,3036932.0,18259410.0,Aqtobe,2023,21.3,,607335.962,30864.1,90.1
Khromtau,204236017.0,39631349.0,1336224.0,14345514.0,Aqtobe,2024,,,,,
Martok,4559449.0,42225.0,344.0,1331403.0,Aqtobe,2016,15.2,17320.3,3808.0,8174.8,113.1
Martok,4955147.0,23637.0,0.0,1843926.0,Aqtobe,2017,14.3,19160.9,2986.0,8601.1,118.0
Martok,6528764.0,13629.0,0.0,3301173.0,Aqtobe,2018,14.7,22306.4,4725.0,9647.2,102.2
Martok,7773350.0,44554.0,0.0,4135725.0,Aqtobe,2019,14.1,26372.8,6656.0,10877.7,107.1
Martok,10343519.0,1246921.0,0.0,5339287.0,Aqtobe,2020,14.7,33577.1,7345.0,11684.6,84.9
Martok,13379604.0,1819559.0,16776.0,4863922.0,Aqtobe,2021,14.8,39080.2,8155.0,9011.5,149.3
Martok,22278270.0,32811.0,0.0,4271995.0,Aqtobe,2022,14.2,51000.2,8537.472,10680.2,134.7
Martok,27733536.0,236574.0,0.0,4520284.0,Aqtobe,2023,14.3,32260.7,11247.0,12067.6,90.1
Martok,15110927.0,20290.0,0.0,3684577.0,Aqtobe,2024,,,,,
Mughalzhar,43948404.0,19018358.0,501051.0,14129721.0,Aqtobe,2016,34.4,15072.4,371558.0,7533.2,113.1
Mughalzhar,57752298.0,31467692.0,321586.0,18123282.0,Aqtobe,2017,34.8,16123.6,425045.0,8332.5,118.0
Mughalzhar,43038790.0,32439735.0,235735.0,3494078.0,Aqtobe,2018,35.3,19005.6,476948.0,8405.2,102.2
Mughalzhar,52645437.0,47930129.0,11682632.0,4825156.0,Aqtobe,2019,36.0,21919.0,454243.0,9841.0,107.1
Mughalzhar,38796939.0,26618845.0,6426180.0,9885264.0,Aqtobe,2020,35.7,25825.7,380322.9,13049.5,84.9
Mughalzhar,71442557.0,44551238.0,1353312.0,10604779.0,Aqtobe,2021,36.0,31627.1,460622.0,13157.2,149.3
Mughalzhar,122439604.0,28064153.0,3666217.0,8861681.0,Aqtobe,2022,35.3,36951.8,520453.442,15650.7,134.7
Mughalzhar,78482574.0,31991389.0,4871832.0,12824055.0,Aqtobe,2023,35.0,28973.7,449584.0,22006.7,90.1
Mughalzhar,100401221.0,41803428.0,12699336.0,59556649.0,Aqtobe,2024,,,,,
Oyil,1734036.0,1515748.0,0.0,1075717.0,Aqtobe,2016,9.4,8090.6,1790.0,1067.5,113.1
Oyil,1446846.0,1626384.0,65219.0,260002.0,Aqtobe,2017,8.6,8588.5,2848.0,1013.3,118.0
Oyil,1963790.0,1301418.0,123885.0,1021704.0,Aqtobe,2018,9.8,10228.5,1751.0,1180.7,102.2
Oyil,3066271.0,636348.0,174706.0,2311026.0,Aqtobe,2019,9.7,12163.8,994.0,1256.7,107.1
Oyil,4010869.0,375196.0,115589.0,1858331.0,Aqtobe,2020,9.7,14526.6,817.0,1326.3,84.9
Oyil,6041423.0,1699153.0,1499683.0,3713017.0,Aqtobe,2021,9.9,18049.5,1208.0,954.8,149.3
Oyil,3340216.0,1352834.0,0.0,1483326.0,Aqtobe,2022,7.9,21162.3,1289.382,1111.6,134.7
Oyil,6550525.0,288439.0,0.0,884833.0,Aqtobe,2023,8.2,19445.8,715.0,1249.8,90.1
Oyil,11195154.0,375410.0,0.0,1002610.0,Aqtobe,2024,,,,,
Qarghaly,2647045.0,82.0,82.0,845610.0,Aqtobe,2016,8.5,14666.2,2037.0,1257.8,113.1
Qarghaly,4037350.0,0.0,0.0,609348.0,Aqtobe,2017,8.5,16330.2,2460.0,1352.2,118.0
Qarghaly,5593307.0,6431.0,6431.0,2702057.0,Aqtobe,2018,8.1,18244.1,3727.0,2038.8,102.2
Qarghaly,5231332.0,1663104.0,1663104.0,1287794.0,Aqtobe,2019,8.5,23462.7,3526.0,2738.2,107.1
Qarghaly,7248159.0,4584168.0,4584168.0,1652370.0,Aqtobe,2020,7.9,28973.0,5980.4,3097.3,84.9
Qarghaly,6803295.0,25611250.0,25611250.0,2043784.0,Aqtobe,2021,8.3,34428.5,7920.0,2897.9,149.3
Qarghaly,35682945.0,2587137.0,2587137.0,1774375.0,Aqtobe,2022,7.2,47773.5,6313.356,3383.3,134.7
Qarghaly,41794631.0,0.0,0.0,1458795.0,Aqtobe,2023,7.9,35689.4,7446.0,3625.1,90.1
Qarghaly,12494416.0,1579.0,1579.0,4474228.0,Aqtobe,2024,,,,,
Qobda,3459597.0,325.0,325.0,1081843.0,Aqtobe,2016,10.6,13799.9,2567.0,3416.0,113.1
Qobda,3758211.0,0.0,0.0,1385987.0,Aqtobe,2017,10.2,14722.8,2661.0,3535.5,118.0
Qobda,4033083.0,0.0,0.0,1542089.0,Aqtobe,2018,9.3,17691.1,1469.0,5318.5,102.2
Qobda,4942737.0,85251.0,85251.0,534357.0,Aqtobe,2019,9.4,20793.0,2104.0,5716.4,107.1
Qobda,5936344.0,0.0,0.0,549414.0,Aqtobe,2020,9.0,24331.0,2310.1,6135.4,84.9
Qobda,6648845.0,0.0,0.0,1562043.0,Aqtobe,2021,9.2,30101.7,1516.0,8846.0,149.3
Qobda,7321995.0,0.0,0.0,1683935.0,Aqtobe,2022,7.6,35930.1,1522.083,8934.3,134.7
Qobda,9718771.0,0.0,0.0,724600.0,Aqtobe,2023,8.8,28422.9,2029.0,9514.8,90.1
Qobda,13756044.0,194031.0,194031.0,4847872.0,Aqtobe,2024,,,,,
Shalkar,29279087.0,7240437.0,6795124.0,20855957.0,Aqtobe,2016,22.1,10762.5,13008.0,4249.2,113.1
Shalkar,43781928.0,992953.0,95363.0,32612746.0,Aqtobe,2017,21.2,11977.4,17407.0,4174.1,118.0
Shalkar,20167115.0,5074892.0,3988025.0,17694657.0,Aqtobe,2018,21.4,14517.5,16863.0,5425.9,102.2
Shalkar,19528698.0,1271228.0,0.0,17279318.0,Aqtobe,2019,21.1,16648.6,16978.0,5990.2,107.1
Shalkar,20911609.0,1267950.0,0.0,15336801.0,Aqtobe,2020,21.0,19760.9,15834.0,,84.9
Shalkar,21411924.0,4412146.0,4479.0,17243579.0,Aqtobe,2021,21.4,23739.9,14318.0,8333.8,149.3
Shalkar,61296295.0,20197191.0,18317563.0,26883763.0,Aqtobe,2022,19.3,28045.9,21748.656,9833.7,134.7
Shalkar,26904657.0,18861172.0,7199552.0,22607431.0,Aqtobe,2023,20.5,25400.3,25726.0,11133.8,90.1
Shalkar,17553684.0,1884499.0,1843584.0,10611069.0,Aqtobe,2024,,,,,
Temir,5002192.0,4188965.0,12953.0,971365.0,Aqtobe,2016,17.4,12690.9,146308.0,558.5,113.1
Temir,15873333.0,11364705.0,5307.0,3163817.0,Aqtobe,2017,16.7,13659.5,178438.0,578.0,118.0
Temir,26689045.0,16733982.0,400282.0,6758235.0,Aqtobe,2018,17.0,16389.0,231239.0,638.924,102.2
Temir,29728895.0,32582085.0,7401303.0,1529188.0,Aqtobe,2019,16.6,18819.2,253397.0,671.8,107.1
Temir,23135444.0,21832963.0,1976218.0,1806847.0,Aqtobe,2020,16.2,22174.4,174004.6,706.7,84.9
Temir,49616410.0,28077281.0,2650134.0,11336347.0,Aqtobe,2021,16.2,26548.9,247788.0,685.5,149.3
Temir,68165291.0,31989870.0,3408323.0,1708276.0,Aqtobe,2022,15.2,30772.0,265780.85,686.9,134.7
Temir,22192625.0,32864460.0,1591251.0,4676339.0,Aqtobe,2023,16.4,22270.1,234110.0,687.5868999999999,90.1
Temir,28097768.0,13819615.0,202898.0,3923988.0,Aqtobe,2024,,,,,
Yrghyz,1465487.0,1430.0,1430.0,848529.0,Aqtobe,2016,7.0,8363.9,403.0,990.3,113.1
Yrghyz,2278199.0,82.0,82.0,932968.0,Aqtobe,2017,6.7,8883.5,567.0,1066.5,118.0
Yrghyz,3653331.0,0.0,0.0,1095404.0,Aqtobe,2018,7.2,10593.6,651.0,1275.0,102.2
Yrghyz,3707769.0,71165.0,71165.0,1795788.0,Aqtobe,2019,6.9,12366.7,751.0,1720.9,107.1
Yrghyz,4453883.0,11055.0,11055.0,1533088.0,Aqtobe,2020,6.9,14947.2,676.5,2411.3,84.9
